9918712240113	2018-07-31 12:54:19	\N	11.00	12.10	\N	\N	\N	2018-07-31 12:54:19	-----	1	\N	2018-07-30 13:03:00.096
9918722274115	2018-07-31 12:44:48	\N	8.50	9.70	\N	\N	\N	2018-07-31 12:44:48	-----	1	\N	2018-07-30 12:54:00.085
8015600202114	2018-07-31 11:30:33	\N	15.30	20.20	\N	\N	\N	2018-07-31 11:30:33	-----	1	\N	2018-07-30 11:50:00.073
9918712244111	2018-07-31 12:25:54	\N	17.40	18.60	\N	\N	\N	2018-07-31 12:25:54	-----	1	\N	2018-07-30 12:32:00.079
8015600104111	2018-07-31 11:31:05	\N	16.70	21.70	\N	\N	\N	2018-07-31 11:31:05	-----	1	\N	2018-07-30 11:54:00.087
9918712245118	2018-07-31 12:32:34	\N	25.40	27.70	\N	\N	\N	2018-07-31 12:32:34	-----	1	\N	2018-07-30 12:41:00.098
9918722276119	2018-07-31 12:40:01	\N	11.90	13.50	\N	\N	\N	2018-07-31 12:40:01	-----	1	\N	2018-07-30 12:48:00.073
9918742325118	2018-07-31 12:26:27	\N	14.10	15.40	\N	\N	\N	2018-07-31 12:26:27	-----	1	\N	2018-07-30 12:33:00.082
9918732290112	2018-07-31 12:48:54	\N	14.30	16.40	\N	\N	\N	2018-07-31 12:48:54	-----	1	\N	2018-07-30 12:58:00.082
9918712246115	2018-07-31 12:26:57	\N	16.00	17.50	\N	\N	\N	2018-07-31 12:26:57	-----	1	\N	2018-07-30 12:34:00.087
9918712254110	2018-07-31 12:33:33	\N	15.10	16.30	\N	\N	\N	2018-07-31 12:33:33	-----	1	\N	2018-07-30 12:42:00.068
9918742315119	2018-07-31 12:27:37	\N	11.70	12.80	\N	\N	\N	2018-07-31 12:27:37	-----	1	\N	2018-07-30 12:35:00.074
9918732288119	2018-07-31 12:28:36	\N	13.50	14.60	\N	\N	\N	2018-07-31 12:28:36	-----	1	\N	2018-07-30 12:36:00.073
9918712242117	2018-07-31 12:40:45	\N	15.70	16.80	\N	\N	\N	2018-07-31 12:40:45	-----	1	\N	2018-07-30 12:49:00.095
9918712239117	2018-07-31 12:29:36	\N	20.80	22.20	\N	\N	\N	2018-07-31 12:29:36	-----	1	\N	2018-07-30 12:37:00.103
9918742323114	2018-07-31 12:34:32	\N	10.40	11.40	\N	\N	\N	2018-07-31 12:34:32	-----	1	\N	2018-07-30 12:43:00.101
9918712238110	2018-07-31 12:45:43	\N	13.20	14.10	\N	\N	\N	2018-07-31 12:45:43	-----	1	\N	2018-07-30 12:55:00.093
